Applicant Income,Co-applicant Income,Loan Amount,Loan Amount Term,Total_Income,Approx_DTI,LIR,Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Education_Graduate,Education_Not Graduate,Employment Type_Salaried,Employment Type_Self-Employed,Property Area_Rural,Property Area_Semi-Urban,Property Area_Urban,Has_Credit_History_0,Has_Credit_History_1,Credit History
-0.7102857146153557,-0.31003652959200434,1.3338497726568224,0.42096111585101637,-0.7699621153150126,4.694345999346547,6.431929241660673,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.5755849177934871,-0.31003652959200434,-1.581812825220254,-2.93164110098137,-0.6416556887593446,0.3619698966250487,-0.23484242060286728,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
-0.6496004421371298,-0.31003652959200434,-1.581812825220254,0.42096111585101637,-0.7121576283338777,-0.05292844082864986,0.05696505012977754,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
0.607451630626122,-0.31003652959200434,0.45563814679023307,-2.0934905467732734,0.485221030561058,-0.30690631173468885,-0.4717084170155526,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.5076285988432157,-0.31003652959200434,-1.318349337460277,0.42096111585101637,-0.5769253185454472,-0.28726264876791857,-0.2577149211441103,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.465693820752916
-0.4832985587252172,0.015971365540588235,-0.5455231066976787,0.42096111585101637,-0.4555447752225419,-0.25430238834581054,-0.21345363341314075,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.5992624280998916,-0.31003652959200434,0.05166079889160205,0.42096111585101637,-0.6642092059532129,0.4531894526540831,0.7366147076975836,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.2539809392222436,-0.31003652959200434,0.7015374020328781,0.42096111585101637,-0.33531854577176373,-0.17553474079384151,-0.10767905919737288,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
-0.5335433542179419,-0.31003652959200434,-0.2469311539030383,0.42096111585101637,-0.6016098767340116,0.06055275435643694,0.20935534583182225,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
0.47853038356408434,-0.31003652959200434,1.8607767481767759,0.42096111585101637,0.36241979324168855,-0.35768798291210296,-0.35228686742687143,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.1376441956695155,-0.31003652959200434,-0.018596131177725087,0.42096111585101637,-0.22450441404756058,-0.32866506111500005,-0.3133129067844561,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
-0.4986796185699288,0.08907259338225457,1.2460286100701634,0.42096111585101637,-0.44817492511588414,0.0434792506783703,0.1864278795681214,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
0.31483861939854707,3.1938114355446396,0.2799958216169153,0.42096111585101637,1.2619854731278282,-0.5041440667916529,-0.5489580947026048,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.2955564100752217,-0.31003652959200434,2.229625631040743,0.42096111585101637,-0.37492039092320173,0.07788580323364387,0.23263134710681288,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.28921754904831026,0.04839529724455314,1.1055147499315092,0.42096111585101637,-0.26090969770695427,-0.18529106566915682,-0.12078051825664361,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.6511851573938576,-0.31003652959200434,0.03409656637427027,0.42096111585101637,-0.7136671157051209,0.9511602724415565,1.4053239185464246,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.3306065828122616,-0.31003652959200434,0.6488447044808827,0.42096111585101637,-0.4083066998401091,-0.10983471399068748,-0.019452578185824316,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.12543256633825958,-0.31003652959200434,-0.2820596189377019,0.42096111585101637,-0.2128724819515104,-0.3609131840837556,-0.3566178877289145,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
0.9811647755803582,-0.31003652959200434,-0.2996238514550336,0.42096111585101637,0.8411936700501048,-0.5050627551543718,-0.5501917721504358,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
-0.5412804934125545,-0.31003652959200434,-1.3886062675296043,0.42096111585101637,-0.6089797268406694,-0.26193807961161025,-0.22370736089624405,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
3.7134003152682267,-0.31003652959200434,-0.8616792920096508,0.42096111585101637,3.4437274848228574,-0.5629504359168466,-0.6279273015878134,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
0.04226759524135405,-0.31003652959200434,2.159368700971416,0.42096111585101637,-0.05313320072407331,-0.20850857828781083,-0.15195857914727826,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.465693820752916
-0.6570579256982021,5.580802334987438,-1.2832208724256136,0.42096111585101637,1.0552744966422953,-0.5471303628867102,-0.6066830275637481,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.560576732126829,-0.31003652959200434,-0.7036011993536647,0.42096111585101637,-0.6273599554199242,-0.0023690453318162027,0.12485965784617238,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
1.1400091754311985,2.081965341114134,-0.10641729376438401,0.42096111585101637,1.713055817005194,-0.5283319116320166,-0.5814391839403978,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
0.8309897003692646,0.805641484039879,-0.07128882872972044,0.42096111585101637,1.0342304668196702,-0.505854889847662,-0.5512555046917567,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
-0.29080226430503814,-0.31003652959200434,0.4029454492382377,0.42096111585101637,-0.3703919288094723,-0.18496772735549616,-0.12034631749633093,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.465693820752916
-0.22508319042308836,-0.31003652959200434,-0.5103946416630151,0.42096111585101637,-0.307792599590271,-0.3467618201549447,-0.3376144702007377,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
-0.6143638323110631,-0.31003652959200434,0.45563814679023307,0.42096111585101637,-0.6785937326674123,0.747904680062841,1.1323784338326959,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.465693820752916
0.9601906030648424,-0.31003652959200434,1.193335912518168,-2.93164110098137,0.8212151607248278,-0.16901219818548333,-0.47252208875902874,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.5866779245905821,-0.31003652959200434,1.3162855401394906,0.42096111585101637,-0.6522221003580467,0.8612869629663709,1.2846359033708075,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
0.3089658510942026,-0.31003652959200434,-0.2996238514550336,-2.0934905467732734,0.2009046445186713,-0.3213267358179947,-0.48139078195108087,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
1.0136048290710227,-0.31003652959200434,0.631280471963551,0.42096111585101637,0.8720937644732,-0.47217532118191635,-0.5060282807475662,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
-0.2765398269944873,-0.31003652959200434,-1.2129639423562864,0.42096111585101637,-0.3568065424682839,-0.41669035010549504,-0.4315192738978887,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
0.4483275751417415,-0.31003652959200434,-0.7738581294229918,0.42096111585101637,0.3336507398132897,-0.49486857425835973,-0.5365023301362795,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.465693820752916
2.1495660125113627,-0.31003652959200434,-1.24809240739095,0.42096111585101637,1.9541298295302032,-0.559065565161333,-0.6227104319361378,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.15833871255149115,0.12238081413269124,-0.053724596212388655,0.42096111585101637,-0.11395666244769444,-0.37243547200002813,-0.37209080251326304,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.37283458347683357,-0.31003652959200434,-0.9143719895616461,0.42096111585101637,-0.44853009861500015,-0.3234060045906343,-0.3062506866734082,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
-0.32883543046650693,0.6485327967833946,-1.581812825220254,0.42096111585101637,-0.11786357093797083,-0.5078286777471318,-0.5539060418240342,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.5394161225222863,-0.31003652959200434,-0.4225734790763561,0.42096111585101637,-0.6072038593450891,0.02526727841209493,0.16197159996647803,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.5442634868369833,0.008307527137832893,-1.581812825220254,0.42096111585101637,-0.5159242700722679,-0.40324570255418485,-0.41346488336549864,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.044239214067084774,-0.31003652959200434,1.3865424702088176,0.42096111585101637,-0.13553345251899362,-0.2335485927982512,-0.18558401999151572,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.3684533118847036,-0.31003652959200434,-0.598215804249674,0.42096111585101637,-0.44435681000038674,-0.27319479292155885,-0.2388236439697382,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.12161060601321001,-0.31003652959200434,1.035257819862182,0.42096111585101637,-0.20923195358557103,-0.22674743853191623,-0.1764509657610628,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.6540749322737731,-0.31003652959200434,-0.5279588741803468,0.42096111585101637,-0.7164197103232701,0.6380362625615467,0.9848396226311533,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.33964878163006174,0.1595209540845056,-1.2656566399082818,0.42096111585101637,-0.27547181117071173,-0.4483641043856496,-0.4740529533579457,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
0.5261650598104337,-0.31003652959200434,1.2284643775528317,0.42096111585101637,0.40779320775376215,-0.3983919989167929,-0.4069469987825431,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.465693820752916
-0.607652097106098,-0.004956808559243659,0.08678926392626563,0.42096111585101637,-0.5802994667870495,0.09042324521596637,0.24946748007066838,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.29154801266114533,-0.31003652959200434,1.9837263757980983,0.42096111585101637,-0.37110227580770433,0.037640933943091544,0.17858778930259134,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
-0.6855828003193036,0.33284160719297257,-0.49283040914568327,0.42096111585101637,-0.5527735206055566,-0.1185277996896501,-0.03112624709693771,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.6331007597582573,-0.31003652959200434,-0.47526617662835147,0.42096111585101637,-0.6964412009979931,0.4589689270624958,0.7443757804697195,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
0.2701869365766266,4.3478086411903,1.0528220523795138,0.42096111585101637,1.5670795088685032,-0.49446026403933346,-0.5359540233008246,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.42102857099026336,-0.31003652959200434,1.0528220523795138,0.42096111585101637,-0.4944362733757478,0.09687356737317604,0.2581294129953915,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.465693820752916
2.0762030179793136,0.7054220587730784,0.15704619399559275,0.42096111585101637,2.190142619692809,-0.5320788578460031,-0.586470839102275,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.05132382345010347,-0.31003652959200434,3.5118146048059637,0.42096111585101637,-0.14228174900219828,-0.033136303509207404,0.0835432832349721,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.465693820752916
0.021479859814864978,-0.31003652959200434,-0.2996238514550336,0.42096111585101637,-0.0729341232997923,-0.4049134928168491,-0.4157045059821081,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.6012200175346731,-0.31003652959200434,-1.3534778024949408,-2.93164110098137,-0.6660738668235721,0.8048157811457378,-0.03661452571545665,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.445638266741802,0.24647604365422965,-1.0724500822176322,0.42096111585101637,-0.35023583273463726,-0.40024621302681884,-0.40943696406763636,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
-0.5370856589094513,-0.31003652959200434,-0.2996238514550336,-1.2553399925651767,-0.6049840249756139,0.37613015893972684,0.20231513133123316,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.5994488651889185,0.03041475329962715,1.597313260416799,0.42096111585101637,-0.5618304448330156,0.41306754825889863,0.6827362755490751,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
0.13259636487484244,-0.31003652959200434,-0.21180268886837472,0.42096111585101637,0.03290757943678636,-0.42111301771128323,-0.4374583338728799,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
0.33021967924325873,-0.31003652959200434,1.6324417254514627,0.42096111585101637,0.22114953396828532,-0.340236496310429,-0.3288518198903008,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.07453524103394105,-0.31003652959200434,0.45563814679023307,0.42096111585101637,-0.16439129932217153,-0.30705891891742265,-0.2842987040956397,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.5571276459798331,-0.31003652959200434,1.1406432149661727,-1.2553399925651767,-0.6240746005531008,1.1784044848695188,0.9205476194728235,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.11955979803391513,-0.31003652959200434,0.4029454492382377,0.42096111585101637,-0.20727849934043285,-0.2927447498912722,-0.2650766607688455,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.6896844162778935,0.015971365540588235,0.385381216720906,-2.0934905467732734,-0.6521333069832677,1.5940036905716688,0.8046274414585073,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
0.962893940855731,0.013318498401172925,0.789358564619537,0.42096111585101637,0.9211965007259919,-0.46973201555974203,-0.502747243165557,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.465693820752916
-0.6322617928576366,0.010960394277248204,-0.6157800367670058,0.42096111585101637,-0.5989460754906413,-0.05391622161104167,0.055638590664207226,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.465693820752916
-0.6079317527396382,-0.31003652959200434,-0.598215804249674,-2.0934905467732734,-0.6724669898076607,1.0442407392177322,0.4354978311023017,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.2431675880586887,0.18044912818433748,0.35025275168624237,0.42096111585101637,-0.1772663386651278,-0.3117162735544092,-0.2905529178370625,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.19543969326782593,0.669755733898717,2.0364190733500935,-1.2553399925651767,0.015592871354879618,-0.08034292267759229,-0.20634034545932967,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.3313523311683688,-0.31003652959200434,-1.581812825220254,0.42096111585101637,-0.40901704683834117,-0.45149117647896847,-0.47825219923480883,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
-0.6063470374829103,-0.31003652959200434,-1.581812825220254,0.42096111585101637,-0.6709575024364176,-0.20579956673112054,-0.1483207334979532,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
0.6657132209469994,1.2542707936165571,-0.2820596189377019,0.42096111585101637,1.011943329750139,-0.5120603954481409,-0.5595886812316697,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.6724389855429137,-0.31003652959200434,1.0703862848968455,-2.0934905467732734,-0.7339120051547349,4.856828339736295,2.995399279467225,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.6533291839176659,-0.31003652959200434,0.05166079889160205,0.42096111585101637,-0.7157093633250381,0.9939260618604601,1.4627527399899134,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.3456147684789196,-0.31003652959200434,-1.24809240739095,0.42096111585101637,-0.42260243317952956,-0.3938054152021849,-0.40078782106687555,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.6278805212655066,-0.31003652959200434,0.06922503140893384,0.42096111585101637,-0.6914687720103686,0.6919892140976527,1.0572913290585966,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
0.7986428654231134,-0.31003652959200434,-1.581812825220254,0.42096111585101637,0.6673362422328053,-0.5494192207117857,-0.6097566621004157,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
-0.6163214217458446,-0.31003652959200434,0.6488447044808827,0.42096111585101637,-0.6804583935377715,0.8560768241674435,1.2776393733208526,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
1.4164953784579544,-0.31003652959200434,-0.3347523164896972,0.42096111585101637,1.2558587302680766,-0.522394608325337,-0.5734661677494602,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
0.5325971393818586,-0.31003652959200434,-0.08885306124705222,0.42096111585101637,0.4139199506135138,-0.46611520751768376,-0.49789034642484276,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
0.8180323226819014,-0.31003652959200434,0.4380739142729013,0.42096111585101637,0.6858052641868392,-0.4660235194935858,-0.4977672214869898,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
2.2665552858756843,-0.31003652959200434,0.20973889154758812,0.42096111585101637,2.0655655148778593,-0.5285928484212842,-0.5817895876739078,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.26041301879366846,-0.31003652959200434,-0.5806515717323422,0.42096111585101637,-0.34144528863151535,-0.33897381748300753,-0.3271562085639163,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.5909659776381987,0.25944561633581564,1.0879505174141773,0.42096111585101637,-0.48475779552483583,0.08346505262977681,0.24012354406407502,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.34403005322219177,1.006375097588971,0.8244870296542006,0.42096111585101637,-0.024541734045232428,-0.3274093993493557,-0.31162671844764656,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.49737455894674115,-0.31003652959200434,-1.581812825220254,-2.93164110098137,-0.5671580473197562,0.07659555430291753,-0.36258246993091403,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.5318654204167006,1.5266318199298623,-0.2469311539030383,0.42096111585101637,-0.04674007773998466,-0.4068273737117311,-0.4182745958990663,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
-0.22452387915600794,0.1326975196748619,-1.1427070122869594,0.42096111585101637,-0.17389219042352547,-0.4582826321207592,-0.487372229490146,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.465693820752916
-0.421867537890884,-0.31003652959200434,-1.3534778024949408,-2.0934905467732734,-0.49523541374875885,-0.15483513212957328,-0.3696026364499468,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4055653591631434
-0.5413737119570678,-0.31003652959200434,0.5610235418942238,0.42096111585101637,-0.6090685202154483,0.32874391184538787,0.569500740209778,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.3988425573960732,-0.31003652959200434,-0.4577019441110197,0.42096111585101637,-0.47330345017834363,-0.2210089104803577,-0.16874487855211873,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.465693820752916
0.035928734214442586,0.7281188109658538,-0.15910999131637937,-1.2553399925651767,0.2535591157626236,-0.38508411745267584,-0.4791585318183224,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.465693820752916
0.4349041047318113,-0.31003652959200434,-0.7211654318709965,0.42096111585101637,0.3208644938451124,-0.4909483938796297,-0.5312380443121333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.6650747205263549,-0.31003652959200434,0.385381216720906,-2.93164110098137,-0.7268973285471932,5.468560386694054,2.0509836834244304,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4055653591631434
-0.4189777630109685,-0.31003652959200434,0.7015374020328781,0.42096111585101637,-0.4924828191306096,0.024825612160618148,0.1613785003735951,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
-0.3595975501559302,-0.31003652959200434,2.282318328592739,0.42096111585101637,-0.4359214393963809,0.1935166126010111,0.387908291476496,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4055653591631434
